emp_length,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,current_accounts_delinq,total_collection_amount_ever,num_accounts_30d_past_due,account_never_delinq_percent,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,installment,loan_grade_status_default,region,pd_score,data_split,PCA1,PCA2,cluster,risk_level
10.0,mortgage,125000.0,verified,12.28,0.0,24,2.0,20.0,13.0,480960.0,58408.0,0.0,0.0,0.0,95.0,0.0,debt_consolidation,40000,60,14.07,932.19,0.0,unknown,0.17816569422257256,test,3.1863241004807774,2.5586002213242565,2,High
3.0,rent,43000.0,not verified,23.05,0.0,62,7.0,18.0,10.0,56231.0,32443.0,0.0,0.0,0.0,94.4,0.0,debt_consolidation,10000,36,10.42,324.65,0.0,unknown,0.514792272340867,train,-1.1001385272556097,-1.0465979737021165,0,Low
10.0,rent,52000.0,verified,10.55,0.0,25,1.0,8.0,7.0,19957.0,13279.0,0.0,139.0,0.0,100.0,0.0,debt_consolidation,16000,60,20.39,427.39,1.0,unknown,0.92090825179473,train,-1.542714240043348,1.586354111629003,3,Very High
10.0,mortgage,91000.0,source verified,12.26,1.0,4,0.0,20.0,11.0,327028.0,43650.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,12000,36,9.44,384.06,0.0,unknown,0.06920922178647337,test,0.014764472675112491,0.21514637744435536,1,Moderate
0.0,own,76000.0,not verified,5.43,0.0,37,0.0,15.0,9.0,17000.0,8276.0,0.0,742.7999999999993,0.0,80.0,0.0,debt_consolidation,7000,36,12.62,234.58,0.0,unknown,0.2954602456834118,train,-2.51091172980952,0.2929264208785007,0,Low
0.0,rent,58500.0,not verified,28.84,0.0,25,0.0,30.0,20.0,135302.0,76380.0,0.0,0.0,0.0,100.0,0.0,credit_card,7000,36,6.07,210.78,0.0,unknown,0.12552742989010174,test,0.011637092271427344,-2.5446816663196667,0,Low
6.0,own,110000.0,source verified,20.25,1.0,10,3.0,20.0,9.0,413844.0,123768.0,0.0,162.0,0.0,87.5,0.0,debt_consolidation,24000,60,13.59,553.35,0.0,unknown,0.8723513124033389,train,2.3547342150005655,0.6657050958187345,1,Moderate
10.0,mortgage,132400.0,verified,10.35,1.0,14,0.0,16.0,8.0,527676.9999999995,39346.0,0.0,0.0,0.0,93.3,0.0,debt_consolidation,35000,36,14.08,1076.23,0.0,unknown,0.08557559146578174,train,2.261724649747829,2.960219384254554,2,High
5.0,mortgage,62000.0,not verified,19.78,0.0,25,2.0,31.0,15.0,335500.0,84020.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,27900,36,16.02,981.16,0.0,unknown,0.03754779098098313,train,2.3005853144135338,0.36182533385928295,2,High
2.0,rent,60000.0,not verified,16.33,0.0,34,0.0,29.0,14.0,87978.0,41771.0,0.0,0.0,0.0,89.7,0.0,major_purchase,3600,36,6.08,109.65,0.0,unknown,0.17564098745373563,train,-1.3174099722688508,-1.5668063958403406,0,Low
10.0,mortgage,180000.0,not verified,5.19,0.0,25,4.0,37.0,14.0,527676.9999999995,28368.0,0.0,263.0,0.0,100.0,0.0,debt_consolidation,16000,36,19.03,586.74,1.0,unknown,0.27927744986892883,test,2.5421050668327982,0.3413774765721374,2,High
5.882636248415716,own,52000.0,not verified,20.52,0.0,25,6.0,37.0,14.0,135788.0,41553.0,0.0,742.7999999999993,0.0,100.0,0.0,other,4800,36,6.07,146.18,0.0,unknown,0.050887861763818015,train,-0.27570198785383415,-2.667884903752865,0,Low
1.0,rent,28000.0,source verified,8.76,0.0,25,0.0,10.0,8.0,17000.0,5907.0,0.0,0.0,0.0,100.0,0.0,credit_card,4000,36,7.97,125.3,0.0,unknown,0.21012756683950007,train,-3.2849844544288174,-0.11881479723458174,0,Low
8.0,rent,35000.0,source verified,26.65,0.0,25,0.0,11.0,6.0,45268.0,19794.0,0.0,100.0,0.0,90.9,0.0,credit_card,7825,36,6.07,235.62,0.0,unknown,0.09248788722714418,train,-2.3791171727980864,-0.5016834368124654,0,Low
2.0,mortgage,130000.0,not verified,16.73,1.0,21,1.0,24.0,10.0,247590.0,39935.0,0.0,0.0,0.0,83.3,0.0,credit_card,18000,60,21.45,491.53,1.0,unknown,0.5574563963566568,train,0.8006124931906623,1.0607354812090084,1,Moderate
4.0,mortgage,45000.0,not verified,23.01,0.0,24,2.0,36.0,12.0,95048.0,20166.0,0.0,742.7999999999993,0.0,91.7,0.0,debt_consolidation,12000,36,16.02,422.01,0.0,unknown,0.46077760057152156,train,-0.49837304392441023,-1.2682747034800113,0,Low
3.0,mortgage,75000.0,source verified,17.97,0.0,34,2.0,45.0,23.0,139543.0,49049.0,0.0,0.0,0.0,95.7,0.0,debt_consolidation,40000,36,9.44,1076.23,0.0,unknown,0.07346473495221863,test,2.9678280464807885,0.45403473464702726,2,High
2.0,mortgage,35000.0,verified,35.56,0.0,29,3.0,16.0,8.0,76236.0,36051.0,0.0,239.0,0.0,93.8,0.0,debt_consolidation,12800,60,21.45,367.34,1.0,unknown,0.8229371345176494,test,-0.7891131236042717,-0.4802541915480765,3,Very High
10.0,mortgage,128000.0,not verified,11.61,0.0,25,0.0,21.0,11.0,225203.0,98878.0,0.0,0.0,0.0,100.0,0.0,small_business,10000,36,6.07,301.15,0.0,unknown,0.11284384545942427,train,0.5495209261798439,-0.3294780924132797,2,High
1.0,mortgage,115000.0,not verified,22.79,0.0,25,1.0,34.0,11.0,120600.0,64800.0,0.0,0.0,0.0,100.0,0.0,credit_card,20000,36,7.34,620.66,0.0,unknown,0.05753731295425737,train,0.9518016774564755,-0.18328584204697604,2,High
3.0,rent,60000.0,source verified,19.96,0.0,61,2.0,25.0,11.0,60999.0,39652.0,0.0,268.0,0.0,96.0,0.0,debt_consolidation,12000,36,10.9,392.3,0.0,unknown,0.5202604966064527,train,-0.8191696633587897,-0.648318177506523,0,Low
0.0,mortgage,140000.0,verified,11.5,0.0,25,4.0,31.0,23.0,527676.9999999995,46070.0,0.0,0.0,0.0,97.0,0.0,debt_consolidation,18000,60,11.98,400.22,0.0,unknown,0.5640227857020714,test,2.726951926063838,-0.40626188526893964,2,High
10.0,rent,56000.0,source verified,13.97,0.0,25,0.0,11.0,5.0,47200.0,22664.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,22000,60,9.93,466.68,0.0,unknown,0.5601162659679393,train,-1.2277051434933441,1.6105639201493287,3,Very High
10.0,rent,130000.0,source verified,9.78,0.0,25,1.0,23.0,10.0,75824.0,61905.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,35000,36,14.07,1076.23,0.0,unknown,0.7084864562148998,train,1.6116302267726192,2.578347319938093,2,High
10.0,rent,90000.0,source verified,20.84,0.0,25,1.0,17.0,8.0,114092.0,65205.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,25000,60,15.04,595.28,0.0,unknown,0.5320005672289208,train,0.6350958811876677,1.3653811448274797,3,Very High
9.0,rent,40552.0,source verified,19.12,0.0,25,2.0,18.0,13.0,60725.0,16227.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,12500,36,7.97,391.54,0.0,unknown,0.3190929698742554,train,-1.1297700148836725,-0.45694119073369116,0,Low
10.0,rent,52000.0,verified,17.96,0.0,25,5.0,12.0,6.0,53506.0,38716.0,0.0,0.0,0.0,100.0,0.0,credit_card,15000,60,16.02,364.94,0.0,unknown,0.9101048444502896,train,-0.8484141436814607,0.5692796268770343,3,Very High
10.0,rent,34000.0,source verified,28.34,0.0,69,2.0,18.0,12.0,24100.0,8602.0,0.0,299.0,0.0,88.9,0.0,other,1000,36,18.06,105.49,1.0,unknown,0.46249188612615333,train,-2.0841376797434683,-1.7287182374691727,0,Low
0.0,rent,140000.0,not verified,14.68,1.0,12,0.0,16.0,11.0,138789.0,48708.0,0.0,742.7999999999993,0.0,87.5,0.0,debt_consolidation,5000,36,13.59,169.9,0.0,unknown,0.38623170528820894,train,-0.9912695988399742,-0.4163597063689422,1,Moderate
10.0,mortgage,79700.0,not verified,20.28,0.0,25,2.0,43.0,23.0,314661.0,64613.0,0.0,0.0,0.0,100.0,0.0,other,3000,36,7.97,105.49,0.0,unknown,0.0373229160298005,train,1.3100731546431579,-3.156864838782813,2,High
3.0,rent,28000.0,verified,18.19,0.0,50,1.0,18.0,15.0,38934.0,31392.0,0.0,742.7999999999993,0.0,94.4,0.0,debt_consolidation,10000,36,15.04,346.85,0.0,unknown,0.7422036538143155,train,-1.4916866794827106,-0.9496588512801502,3,Very High
6.0,rent,65000.0,verified,14.66,0.0,73,2.0,36.0,23.0,69425.0,26574.0,0.0,392.0,0.0,94.3,0.0,debt_consolidation,28000,60,21.45,835.19,1.0,unknown,0.822683775636076,test,1.724194718758778,0.48875575593264636,3,Very High
2.0,mortgage,82000.0,not verified,18.45,0.0,27,0.0,27.0,15.0,83421.0,67635.0,0.0,0.0,0.0,91.7,1.0,debt_consolidation,17000,60,21.45,497.48,1.0,unknown,0.6242757152835628,test,0.5527549071427592,0.018867761103199966,3,Very High
8.0,mortgage,99000.0,not verified,9.91,0.0,25,2.0,20.0,13.0,231608.0,26245.0,0.0,742.7999999999993,0.0,100.0,0.0,debt_consolidation,15700,60,21.45,504.97,1.0,unknown,0.698671332785976,train,0.4294721795152523,0.7600395254823777,3,Very High
10.0,rent,67000.0,verified,13.65,0.0,118,1.0,13.0,8.0,40093.0,30408.0,0.0,0.0,0.0,92.3,0.0,debt_consolidation,15000,60,18.06,381.4,1.0,unknown,0.9312392236967708,train,-0.9926118273710709,1.1228538433162119,3,Very High
10.0,rent,33395.0,verified,20.88,1.0,7,2.0,13.0,9.0,26309.0,19046.0,0.0,0.0,0.0,92.3,1.0,debt_consolidation,4800,36,14.07,164.22,0.0,unknown,0.9217223937651672,train,-2.155038795762516,-0.9681029919776424,1,Moderate
3.0,own,72000.0,source verified,27.03,0.0,25,3.0,8.0,7.0,88342.0,48646.0,0.0,0.0,0.0,100.0,0.0,small_business,30000,36,17.09,1070.93,1.0,unknown,0.790239108666649,train,0.3592353161712076,1.8907822642615757,3,Very High
4.0,rent,180000.0,source verified,8.95,1.0,15,1.0,32.0,20.0,427803.0,44122.0,0.0,0.0,0.0,87.5,0.0,debt_consolidation,39275,36,10.9,1076.23,0.0,unknown,0.20785420567907184,train,3.6687535500800537,2.1036745731164337,2,High
0.0,rent,68810.0,source verified,14.88,0.0,25,7.0,20.0,16.0,57890.0,44015.0,0.0,382.0,0.0,100.0,0.0,house,15575,60,11.98,346.3,0.0,unknown,0.789651614575184,train,-0.014164418299457884,-0.42378171266195386,3,Very High
3.0,own,125000.0,source verified,8.38,0.0,25,7.0,18.0,10.0,396146.0,48698.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,60,21.45,275.34,1.0,unknown,0.5551535622609991,test,0.8391269533627481,0.3471361976423351,3,Very High
5.0,mortgage,165000.0,source verified,12.03,0.0,25,1.0,31.0,9.0,527676.9999999995,63861.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,6000,36,9.44,192.03,0.0,unknown,0.042475966620869374,train,1.181085445307435,-0.5919362617622046,2,High
2.0,rent,65000.0,source verified,8.47,0.0,24,0.0,17.0,9.0,37700.0,14544.0,0.0,0.0,0.0,88.2,0.0,debt_consolidation,25375,60,12.62,572.44,0.0,unknown,0.6064727398813016,train,-0.8676830089906684,2.099332173152305,3,Very High
10.0,mortgage,124000.0,source verified,18.08,1.0,9,1.0,22.0,17.0,304198.0,51416.0,0.0,329.0,0.0,81.8,0.0,debt_consolidation,25000,36,15.05,867.25,0.0,unknown,0.6007086836426904,train,2.0169460288694854,0.8817188577369806,1,Moderate
5.0,own,90000.0,not verified,16.67,1.0,6,0.0,14.0,6.0,312880.0,14187.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,7000,36,7.35,217.27,0.0,unknown,0.16302691394697638,train,-1.3583876829985777,0.13555705887120595,1,Moderate
10.0,own,55000.0,source verified,29.63,0.0,75,2.0,45.0,15.0,71229.0,42512.0,0.0,0.0,0.0,97.5,1.0,debt_consolidation,22000,60,21.45,631.24,1.0,unknown,0.7769807385384092,train,1.5843737641530677,-0.7611568962100579,3,Very High
10.0,own,96000.0,source verified,10.09,0.0,25,5.0,25.0,7.0,65800.0,35157.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,35000,36,12.61,1076.23,0.0,unknown,0.2659170689721439,train,1.2319299546601277,2.3630363190100487,2,High
5.882636248415716,rent,28000.0,not verified,9.12,0.0,25,0.0,7.0,4.0,17000.0,7886.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,9.92,322.3,0.0,unknown,0.27549809189718855,test,-2.9871060267919214,0.8611103859711385,0,Low
4.0,mortgage,180000.0,source verified,24.68,1.0,3,3.0,24.0,18.0,527676.9999999995,86150.0,0.0,0.0,0.0,92.0,0.0,debt_consolidation,35000,60,15.05,833.57,0.0,unknown,0.5107871390686575,train,4.385985466969311,1.257943791535706,2,High
10.0,mortgage,71000.0,not verified,18.8,0.0,56,1.0,16.0,9.0,234532.0,110530.0,0.0,0.0,0.0,87.5,0.0,credit_card,5000,36,9.43,160.01,0.0,unknown,0.09828239912770667,train,-0.32255258871134945,-1.1800868444004788,0,Low
10.0,rent,130000.0,source verified,2.83,0.0,25,1.0,45.0,8.0,331197.0,140264.39999999988,0.0,0.0,0.0,100.0,0.0,other,40000,60,7.34,798.49,0.0,unknown,0.14243262576696775,train,3.7032499189393517,1.9469702164935498,2,High
5.0,mortgage,37000.0,source verified,0.81,0.0,39,1.0,8.0,4.0,120667.0,4606.6,0.0,0.0,0.0,75.0,0.0,other,3000,36,9.43,105.49,0.0,unknown,0.09082624047825978,train,-3.3252527681164765,0.6268154906785828,0,Low
5.882636248415716,mortgage,30000.0,source verified,11.24,0.0,24,1.0,15.0,8.0,93848.0,22390.0,0.0,0.0,0.0,86.7,0.0,debt_consolidation,10400,36,10.9,340.0,0.0,unknown,0.03910953758035157,train,-1.90320919396216,0.22448751295370675,0,Low
10.0,rent,60000.0,source verified,23.02,0.0,36,6.0,16.0,11.0,78736.0,43881.0,0.0,0.0,0.0,87.5,1.0,other,7000,36,21.45,274.16,1.0,unknown,0.8055677178823476,train,-0.8943124485170566,-1.1761966984145673,3,Very High
4.0,rent,80000.0,not verified,31.02,0.0,25,2.0,15.0,5.0,95567.0,61874.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,36,10.42,779.16,0.0,unknown,0.6148857878079759,train,0.08380003265560224,0.802969651028947,3,Very High
6.0,rent,30720.0,not verified,37.81,1.0,16,0.0,30.0,16.0,69600.0,70636.0,0.0,0.0,0.0,75.0,0.0,credit_card,9600,36,17.09,342.7,1.0,unknown,0.45390270246293524,test,-0.16034254513019866,-2.1398706196044723,1,Moderate
10.0,mortgage,50000.0,not verified,29.4,0.0,57,1.0,29.0,17.0,143500.0,35303.0,0.0,0.0,0.0,96.6,0.0,car,18000,60,13.58,414.92,0.0,unknown,0.5397110212549833,train,0.7611377832683217,-0.8239261267354293,3,Very High
8.0,rent,132300.0,verified,3.54,0.0,25,3.0,27.0,8.0,44276.0,5449.0,0.0,0.0,0.0,100.0,0.0,major_purchase,40000,60,11.99,889.58,0.0,unknown,0.9270613660160265,train,1.1863271614284463,3.366338431188507,3,Very High
10.0,rent,79000.0,verified,10.97,0.0,25,0.0,12.0,7.0,36433.0,15976.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,17500,36,11.98,581.09,0.0,unknown,0.5508683539831303,train,-1.3239941371885908,1.2599726925100379,0,Low
10.0,own,80000.0,source verified,3.77,0.0,25,0.0,19.0,6.0,52502.0,9206.0,0.0,0.0,0.0,100.0,0.0,other,35000,36,6.07,1054.02,0.0,unknown,0.04361618145003298,test,-0.04363521059996363,3.1764881239146256,0,Low
9.0,mortgage,90000.0,not verified,25.33,0.0,76,2.0,28.0,21.0,395377.0,68184.0,0.0,0.0,0.0,93.0,0.0,debt_consolidation,35000,60,12.62,789.57,0.0,unknown,0.4539112167638074,train,3.3535306902978044,0.44926149027305784,2,High
10.0,mortgage,85000.0,not verified,17.83,0.0,25,3.0,26.0,8.0,388885.0,110146.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,19000,60,7.35,379.37,0.0,unknown,0.5706608067361705,train,1.7543956646110979,-0.07691376660055427,2,High
8.0,rent,50000.0,not verified,23.88,0.0,25,3.0,19.0,10.0,46676.0,25517.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,20000,60,15.04,476.22,0.0,unknown,0.8465708317621372,train,-0.3867900773421172,0.24366222320900208,3,Very High
2.0,rent,34500.0,not verified,13.11,0.0,25,3.0,7.0,7.0,17000.0,5423.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,3600,36,19.42,132.73,1.0,unknown,0.7891394465982091,test,-3.0270988321713337,-0.18267912752499105,0,Low
3.0,rent,110000.0,not verified,15.27,0.0,25,0.0,32.0,23.0,143694.0,73083.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,9000,36,6.07,271.0,0.0,unknown,0.062089264342148516,train,0.7693855555163052,-1.6871711152434834,2,High
7.0,mortgage,101760.0,verified,14.38,1.0,18,1.0,15.0,8.0,98722.0,73255.0,0.0,0.0,0.0,92.9,1.0,debt_consolidation,32000,60,12.61,721.73,0.0,unknown,0.9114311582802864,train,0.9844241236438351,2.0747989787776566,3,Very High
5.882636248415716,mortgage,65000.0,not verified,21.14,0.0,46,7.0,13.0,9.0,168854.0,55334.0,0.0,0.0,0.0,76.9,0.0,credit_card,6400,36,9.44,204.84,0.0,unknown,0.1978726170902026,train,-0.8657069835670334,-1.1049621914668704,0,Low
2.0,own,39000.0,verified,7.24,0.0,25,0.0,7.0,4.0,18600.0,11445.0,0.0,0.0,0.0,100.0,0.0,credit_card,30000,60,21.45,819.22,1.0,unknown,0.9273295522736326,train,-1.2636141223161228,3.296537728434688,3,Very High
10.0,mortgage,110000.0,not verified,7.93,0.0,25,1.0,29.0,6.0,120029.0,29493.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,17000,36,6.72,522.74,0.0,unknown,0.09190033842231597,train,-0.12202881345395947,0.8792277888457215,0,Low
10.0,own,48000.0,source verified,39.25,0.0,75,2.0,44.0,15.0,102367.0,72262.0,0.0,0.0,0.0,97.7,0.0,credit_card,8000,36,13.58,271.8,0.0,unknown,0.7779560115993138,train,0.8083543791699761,-3.0242539916333326,3,Very High
9.0,mortgage,64865.0,not verified,27.92,0.0,25,0.0,29.0,20.0,84385.0,45072.0,0.0,0.0,0.0,100.0,1.0,credit_card,12000,36,9.93,386.82,0.0,unknown,0.17360916915178481,train,0.2645326307526071,-1.8960720149437367,0,Low
10.0,mortgage,89400.0,source verified,18.0,0.0,39,4.0,39.0,22.0,527676.9999999995,40566.0,0.0,0.0,0.0,89.7,1.0,debt_consolidation,20000,60,10.42,429.09,0.0,unknown,0.33593386378552764,train,2.8367925045774003,-1.143701883594604,2,High
10.0,mortgage,104000.0,source verified,2.15,0.0,25,0.0,7.0,4.0,322000.0,8244.0,0.0,0.0,0.0,100.0,0.0,house,30000,60,10.42,643.63,0.0,unknown,0.11998098297006345,train,-0.02861326236550549,3.4121151085089685,0,Low
10.0,mortgage,180000.0,verified,17.46,1.0,19,7.0,45.0,23.0,472861.0,140264.39999999988,0.0,0.0,0.0,95.4,0.0,home_improvement,17500,36,6.71,538.04,0.0,unknown,0.212434524951167,test,4.924816957536203,-1.919280739991114,2,High
1.0,rent,50000.0,source verified,17.45,0.0,25,3.0,45.0,19.0,83500.0,33877.0,0.0,0.0,0.0,100.0,0.0,credit_card,25000,36,9.43,800.01,0.0,unknown,0.01461855757502873,train,1.2071818817105266,-0.5504117542189247,2,High
6.0,mortgage,66000.0,source verified,9.53,0.0,25,1.0,10.0,4.0,143666.0,21134.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,30000,60,14.08,699.3,0.0,unknown,0.6099512159615587,train,-0.4103408759652117,2.861319321873803,3,Very High
5.0,own,65000.0,source verified,11.5,0.0,24,1.0,45.0,16.0,105916.0,27685.0,0.0,742.7999999999993,0.0,98.2,0.0,debt_consolidation,10000,36,6.72,307.5,0.0,unknown,0.08960119057801422,train,-0.07058512426230235,-1.5912557004051884,0,Low
1.0,rent,28000.0,source verified,28.44,0.0,25,0.0,15.0,13.0,51992.0,47904.0,0.0,0.0,0.0,100.0,0.0,credit_card,4000,36,12.61,134.03,0.0,unknown,0.7477460486508374,train,-1.8944794624979053,-1.6781756752899444,0,Low
1.0,rent,28000.0,verified,22.91,0.0,25,0.0,23.0,13.0,86251.0,65039.0,0.0,0.0,0.0,100.0,0.0,other,3700,36,15.04,128.34,0.0,unknown,0.7938002998258287,train,-1.444888498126566,-1.78157870751499,0,Low
5.882636248415716,rent,33000.0,source verified,3.89,0.0,25,3.0,45.0,23.0,30100.0,4606.6,0.0,0.0,0.0,100.0,1.0,debt_consolidation,5000,36,9.92,161.15,0.0,unknown,0.1679447979981616,test,-0.7054693442826669,-2.2840270867576558,0,Low
5.0,mortgage,60000.0,verified,13.34,0.0,25,2.0,9.0,7.0,339460.0,22732.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,10000,36,9.92,322.3,0.0,unknown,0.4137373392359345,train,-1.2284947249074307,0.058316588990505895,0,Low
10.0,mortgage,132000.0,not verified,9.38,0.0,25,0.0,33.0,12.0,233198.0,45502.0,0.0,0.0,0.0,100.0,0.0,home_improvement,10000,36,6.07,301.11,0.0,unknown,0.010156941845209308,train,0.48521455618451037,-0.39364711653089024,2,High
5.882636248415716,rent,60000.0,source verified,26.89,0.0,67,0.0,23.0,7.0,89205.0,38595.0,0.0,0.0,0.0,78.3,0.0,debt_consolidation,36000,60,10.9,780.94,0.0,unknown,0.7775741578699783,test,0.5405410717745642,1.9310166570894023,3,Very High
5.0,mortgage,57000.0,verified,28.21,0.0,25,0.0,23.0,12.0,196697.0,46086.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,25000,36,7.34,775.82,0.0,unknown,0.27207368121679537,train,0.6782092932907191,0.24485895755997525,2,High
10.0,mortgage,53000.0,source verified,11.12,0.0,25,6.0,19.0,9.0,379955.0,25702.0,0.0,0.0,0.0,100.0,0.0,other,5000,36,6.07,150.56,0.0,unknown,0.01136570686713849,train,-0.6679264515856825,-1.0230093470452992,0,Low
7.0,rent,130000.0,source verified,21.24,0.0,25,7.0,42.0,22.0,503826.0,92146.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,60,15.05,952.65,0.0,unknown,0.3063506512971406,train,5.327911242091071,0.3842871804133145,2,High
5.882636248415716,rent,51000.0,not verified,15.95,0.0,25,1.0,20.0,6.0,28700.0,16151.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,17000,36,11.99,564.57,0.0,unknown,0.3017573110631476,train,-1.426407507280089,0.5678182055737977,0,Low
5.882636248415716,own,40000.0,not verified,28.47,0.0,25,1.0,23.0,10.0,70683.0,40311.0,0.0,0.0,0.0,100.0,1.0,other,7500,36,7.97,234.92,0.0,unknown,0.19223717028225012,train,-1.2899205213314466,-1.6512338587019502,0,Low
0.0,rent,80000.0,not verified,28.52,0.0,25,6.0,45.0,15.0,185073.0,140264.39999999988,0.0,0.0,0.0,100.0,0.0,debt_consolidation,15000,36,10.42,486.98,0.0,unknown,0.6668142206989729,test,2.2754006827198956,-2.3776913956533368,2,High
2.0,own,39000.0,not verified,33.97,0.0,49,1.0,21.0,11.0,62421.0,45055.0,0.0,0.0,0.0,90.5,0.0,car,1200,36,10.41,105.49,0.0,unknown,0.37439557381927535,train,-1.6243069004883595,-2.175817031640446,0,Low
7.0,rent,66000.0,source verified,22.34,0.0,25,2.0,34.0,23.0,74600.0,27928.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,22000,36,7.96,689.0,0.0,unknown,0.7152626067511287,test,1.1414119592817895,-0.8119476559745218,2,High
10.0,mortgage,124000.0,source verified,18.81,0.0,25,0.0,38.0,22.0,217900.0,57889.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,36,11.98,1076.23,0.0,unknown,0.406629521833708,test,3.511414195915495,1.044694073494989,2,High
8.0,rent,84000.0,not verified,10.44,0.0,25,0.0,8.0,4.0,40800.0,20421.0,0.0,363.0,0.0,100.0,0.0,credit_card,40000,36,9.93,1076.23,0.0,unknown,0.4161365469606438,train,-0.290055547797982,3.500915533594891,0,Low
1.0,rent,39900.0,not verified,5.89,0.0,32,0.0,7.0,4.0,41600.0,23676.0,0.0,742.7999999999993,0.0,83.3,0.0,debt_consolidation,3000,36,13.59,105.49,0.0,unknown,0.1701772993028488,test,-3.527395079908754,0.21079461536336822,0,Low
4.0,own,100000.0,not verified,7.56,1.0,13,1.0,30.0,13.0,73822.0,50126.0,0.0,0.0,0.0,85.7,0.0,credit_card,17000,36,6.07,517.72,0.0,unknown,0.0535704296346685,train,0.13659885474226563,0.2565386099213235,1,Moderate
0.0,mortgage,170000.0,source verified,11.55,0.0,25,1.0,15.0,10.0,74719.0,49344.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,22000,60,21.45,714.08,1.0,unknown,0.7513950568253983,train,0.7532362379648794,2.1710568356468296,3,Very High
10.0,own,90000.0,source verified,8.83,0.0,37,3.0,18.0,11.0,433569.0,28738.0,0.0,0.0,0.0,88.9,0.0,house,35000,36,7.96,1076.23,0.0,unknown,0.12053723849531478,train,1.811181758875361,2.3668373028553584,2,High
5.0,rent,28000.0,source verified,1.52,0.0,25,1.0,7.0,4.0,17000.0,4606.6,0.0,0.0,0.0,100.0,0.0,car,3500,36,7.35,108.64,0.0,unknown,0.11378188548646473,train,-3.620699405957457,0.48922240480553075,0,Low
10.0,own,90666.0,source verified,19.88,0.0,25,1.0,34.0,23.0,126347.0,56658.0,0.0,0.0,0.0,100.0,0.0,credit_card,15000,36,9.43,480.01,0.0,unknown,0.06396134618091973,train,1.3471021098501672,-1.398855265734499,2,High
10.0,mortgage,33000.0,source verified,14.59,0.0,25,3.0,37.0,18.0,110364.0,20881.0,0.0,0.0,0.0,100.0,1.0,credit_card,1000,36,10.91,105.49,0.0,unknown,0.07578441396509895,train,-0.7629180206881618,-2.6022144073506257,0,Low
10.0,mortgage,104000.0,verified,21.51,0.0,47,0.0,32.0,16.0,338785.0,96986.0,0.0,0.0,0.0,90.6,0.0,debt_consolidation,33000,36,10.42,1071.34,0.0,unknown,0.619522709682442,test,3.2311010626074133,0.8524295062642353,2,High
3.0,mortgage,90000.0,not verified,10.4,0.0,45,4.0,28.0,20.0,222489.0,74455.0,0.0,0.0,0.0,88.9,1.0,debt_consolidation,8400,36,13.59,285.43,0.0,unknown,0.33770588165751175,train,0.662887539788378,-1.598282981752766,2,High
10.0,mortgage,125000.0,source verified,15.86,0.0,33,7.0,24.0,9.0,171147.0,48499.0,0.0,125.0,0.0,83.3,0.0,home_improvement,20000,36,13.58,679.48,0.0,unknown,0.34056087463683743,test,1.1292695545165463,0.6007768196228127,2,High
10.0,mortgage,180000.0,verified,4.23,0.0,68,1.0,34.0,17.0,483700.0,32649.0,0.0,0.0,0.0,97.1,0.0,house,35000,36,6.08,1066.04,0.0,unknown,0.021985519835915478,train,3.571241349839281,2.093255924882743,2,High
2.0,rent,79040.0,verified,29.97,1.0,21,2.0,44.0,20.0,135156.0,104039.0,0.0,0.0,0.0,97.5,0.0,debt_consolidation,33900,60,19.42,887.24,1.0,unknown,0.9180378110845342,train,3.446826647098052,-0.14859575939797523,3,Very High
